TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency
2025-12-14 13:23:44,1765718624432,fefa-backend.vercel.app/api/categories,GET,admin=true,304,j7hd2-1765718624310-9a42bc894828,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,BYPASS,serverless,/api,fefa-backend.vercel.app,fefa-backend-dnylkb1ag-fefas-projects.vercel.app,dpl_6J9H4M776sSLfXDuBEWD9qixex7i,,,,,[Vercel] Function invoked: GET /api/categories?admin=true,prj_v0LSSTn9h0d3KtqmKoFHCXIhqfwp,,,,,
2025-12-14 13:23:44,1765718624433,fefa-backend.vercel.app/api/categories,GET,admin=true,304,j7hd2-1765718624310-9a42bc894828,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,BYPASS,serverless,/api,fefa-backend.vercel.app,fefa-backend-dnylkb1ag-fefas-projects.vercel.app,dpl_6J9H4M776sSLfXDuBEWD9qixex7i,,,,,[Vercel] Raw request URL: /api/categories?admin=true,prj_v0LSSTn9h0d3KtqmKoFHCXIhqfwp,,,,,
2025-12-14 13:23:44,1765718624433,fefa-backend.vercel.app/api/categories,GET,admin=true,304,j7hd2-1765718624310-9a42bc894828,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,BYPASS,serverless,/api,fefa-backend.vercel.app,fefa-backend-dnylkb1ag-fefas-projects.vercel.app,dpl_6J9H4M776sSLfXDuBEWD9qixex7i,,,,,[Vercel] Final URL for Express: /api/categories?admin=true,prj_v0LSSTn9h0d3KtqmKoFHCXIhqfwp,,,,,
2025-12-14 13:23:44,1765718624433,fefa-backend.vercel.app/api/categories,GET,admin=true,304,j7hd2-1765718624310-9a42bc894828,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,BYPASS,serverless,/api,fefa-backend.vercel.app,fefa-backend-dnylkb1ag-fefas-projects.vercel.app,dpl_6J9H4M776sSLfXDuBEWD9qixex7i,,,,,"[Vercel] Express app type: function, is function: true",prj_v0LSSTn9h0d3KtqmKoFHCXIhqfwp,,,,,
2025-12-14 13:23:44,1765718624433,fefa-backend.vercel.app/api/categories,GET,admin=true,304,j7hd2-1765718624310-9a42bc894828,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,BYPASS,serverless,/api,fefa-backend.vercel.app,fefa-backend-dnylkb1ag-fefas-projects.vercel.app,dpl_6J9H4M776sSLfXDuBEWD9qixex7i,,,,,"⚠️ Redis is disabled, using fallback mode",prj_v0LSSTn9h0d3KtqmKoFHCXIhqfwp,,,,,
2025-12-14 13:23:44,1765718624624,fefa-backend.vercel.app/api/categories,GET,admin=true,304,j7hd2-1765718624310-9a42bc894828,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,BYPASS,serverless,/api,fefa-backend.vercel.app,fefa-backend-dnylkb1ag-fefas-projects.vercel.app,dpl_6J9H4M776sSLfXDuBEWD9qixex7i,,,,,"103.186.255.146 - - [14/Dec/2025:13:23:44 +0000] ""GET /api/categories?admin=true HTTP/1.1"" 200 - ""https://fefa-frontend.vercel.app/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36""",prj_v0LSSTn9h0d3KtqmKoFHCXIhqfwp,,,,,
2025-12-14 13:23:44,1765718624310,fefa-backend.vercel.app/api/categories,GET,admin=true,304,j7hd2-1765718624310-9a42bc894828,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,BYPASS,serverless,/api,fefa-backend.vercel.app,fefa-backend-dnylkb1ag-fefas-projects.vercel.app,dpl_6J9H4M776sSLfXDuBEWD9qixex7i,281,iad1,307,2048,,prj_v0LSSTn9h0d3KtqmKoFHCXIhqfwp,,,01KCEGG24WWX7W2FV2P5DTQG7M,z5DF5GC8FuX7,1
2025-12-14 13:23:44,1765718624310,fefa-backend.vercel.app/api/categories,GET,admin=true,304,j7hd2-1765718624310-9a42bc894828,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,BYPASS,static,/api,fefa-backend.vercel.app,fefa-backend-dnylkb1ag-fefas-projects.vercel.app,dpl_6J9H4M776sSLfXDuBEWD9qixex7i,407,bom1,,,,prj_v0LSSTn9h0d3KtqmKoFHCXIhqfwp,,,,,
2025-12-14 13:22:12,1765718532472,fefa-backend.vercel.app/api/categories,GET,admin=true,304,484kz-1765718532126-6e4f1f41a670,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,BYPASS,serverless,/api,fefa-backend.vercel.app,fefa-backend.vercel.app,dpl_6J9H4M776sSLfXDuBEWD9qixex7i,,,,,"103.186.255.146 - - [14/Dec/2025:13:22:12 +0000] ""GET /api/categories?admin=true HTTP/1.1"" 200 - ""https://fefa-frontend.vercel.app/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36""",prj_v0LSSTn9h0d3KtqmKoFHCXIhqfwp,,,,,
2025-12-14 13:22:12,1765718532276,fefa-backend.vercel.app/api/categories,GET,admin=true,304,484kz-1765718532126-6e4f1f41a670,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,BYPASS,serverless,/api,fefa-backend.vercel.app,fefa-backend.vercel.app,dpl_6J9H4M776sSLfXDuBEWD9qixex7i,,,,,[Vercel] Function invoked: GET /api/categories?admin=true,prj_v0LSSTn9h0d3KtqmKoFHCXIhqfwp,,,,,
2025-12-14 13:22:12,1765718532276,fefa-backend.vercel.app/api/categories,GET,admin=true,304,484kz-1765718532126-6e4f1f41a670,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,BYPASS,serverless,/api,fefa-backend.vercel.app,fefa-backend.vercel.app,dpl_6J9H4M776sSLfXDuBEWD9qixex7i,,,,,[Vercel] Raw request URL: /api/categories?admin=true,prj_v0LSSTn9h0d3KtqmKoFHCXIhqfwp,,,,,
2025-12-14 13:22:12,1765718532276,fefa-backend.vercel.app/api/categories,GET,admin=true,304,484kz-1765718532126-6e4f1f41a670,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,BYPASS,serverless,/api,fefa-backend.vercel.app,fefa-backend.vercel.app,dpl_6J9H4M776sSLfXDuBEWD9qixex7i,,,,,[Vercel] Final URL for Express: /api/categories?admin=true,prj_v0LSSTn9h0d3KtqmKoFHCXIhqfwp,,,,,
2025-12-14 13:22:12,1765718532276,fefa-backend.vercel.app/api/categories,GET,admin=true,304,484kz-1765718532126-6e4f1f41a670,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,BYPASS,serverless,/api,fefa-backend.vercel.app,fefa-backend.vercel.app,dpl_6J9H4M776sSLfXDuBEWD9qixex7i,,,,,"[Vercel] Express app type: function, is function: true",prj_v0LSSTn9h0d3KtqmKoFHCXIhqfwp,,,,,
2025-12-14 13:22:12,1765718532276,fefa-backend.vercel.app/api/categories,GET,admin=true,304,484kz-1765718532126-6e4f1f41a670,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,BYPASS,serverless,/api,fefa-backend.vercel.app,fefa-backend.vercel.app,dpl_6J9H4M776sSLfXDuBEWD9qixex7i,,,,,"⚠️ Redis is disabled, using fallback mode",prj_v0LSSTn9h0d3KtqmKoFHCXIhqfwp,,,,,
2025-12-14 13:22:12,1765718532126,fefa-backend.vercel.app/api/categories,GET,admin=true,304,484kz-1765718532126-6e4f1f41a670,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,BYPASS,serverless,/api,fefa-backend.vercel.app,fefa-backend.vercel.app,dpl_6J9H4M776sSLfXDuBEWD9qixex7i,234,iad1,304,2048,,prj_v0LSSTn9h0d3KtqmKoFHCXIhqfwp,,,01KCEGD842ZD0ERQVWRJCSPC88,z5DF5GC8FuX7,1
2025-12-14 13:22:12,1765718532126,fefa-backend.vercel.app/api/categories,GET,admin=true,304,484kz-1765718532126-6e4f1f41a670,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,BYPASS,static,/api,fefa-backend.vercel.app,fefa-backend.vercel.app,dpl_6J9H4M776sSLfXDuBEWD9qixex7i,439,bom1,,,,prj_v0LSSTn9h0d3KtqmKoFHCXIhqfwp,,,,,
2025-12-14 13:22:08,1765718528880,fefa-backend.vercel.app/api/categories,GET,admin=true,304,vwrds-1765718528761-a32e71270a15,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,BYPASS,serverless,/api,fefa-backend.vercel.app,fefa-backend-dnylkb1ag-fefas-projects.vercel.app,dpl_6J9H4M776sSLfXDuBEWD9qixex7i,,,,,[Vercel] Function invoked: GET /api/categories?admin=true,prj_v0LSSTn9h0d3KtqmKoFHCXIhqfwp,,,,,
2025-12-14 13:22:08,1765718528880,fefa-backend.vercel.app/api/categories,GET,admin=true,304,vwrds-1765718528761-a32e71270a15,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,BYPASS,serverless,/api,fefa-backend.vercel.app,fefa-backend-dnylkb1ag-fefas-projects.vercel.app,dpl_6J9H4M776sSLfXDuBEWD9qixex7i,,,,,[Vercel] Raw request URL: /api/categories?admin=true,prj_v0LSSTn9h0d3KtqmKoFHCXIhqfwp,,,,,
2025-12-14 13:22:08,1765718528880,fefa-backend.vercel.app/api/categories,GET,admin=true,304,vwrds-1765718528761-a32e71270a15,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,BYPASS,serverless,/api,fefa-backend.vercel.app,fefa-backend-dnylkb1ag-fefas-projects.vercel.app,dpl_6J9H4M776sSLfXDuBEWD9qixex7i,,,,,[Vercel] Final URL for Express: /api/categories?admin=true,prj_v0LSSTn9h0d3KtqmKoFHCXIhqfwp,,,,,
2025-12-14 13:22:08,1765718528880,fefa-backend.vercel.app/api/categories,GET,admin=true,304,vwrds-1765718528761-a32e71270a15,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,BYPASS,serverless,/api,fefa-backend.vercel.app,fefa-backend-dnylkb1ag-fefas-projects.vercel.app,dpl_6J9H4M776sSLfXDuBEWD9qixex7i,,,,,"[Vercel] Express app type: function, is function: true",prj_v0LSSTn9h0d3KtqmKoFHCXIhqfwp,,,,,
2025-12-14 13:22:08,1765718528881,fefa-backend.vercel.app/api/categories,GET,admin=true,304,vwrds-1765718528761-a32e71270a15,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,BYPASS,serverless,/api,fefa-backend.vercel.app,fefa-backend-dnylkb1ag-fefas-projects.vercel.app,dpl_6J9H4M776sSLfXDuBEWD9qixex7i,,,,,"⚠️ Redis is disabled, using fallback mode",prj_v0LSSTn9h0d3KtqmKoFHCXIhqfwp,,,,,
2025-12-14 13:22:09,1765718529072,fefa-backend.vercel.app/api/categories,GET,admin=true,304,vwrds-1765718528761-a32e71270a15,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,BYPASS,serverless,/api,fefa-backend.vercel.app,fefa-backend-dnylkb1ag-fefas-projects.vercel.app,dpl_6J9H4M776sSLfXDuBEWD9qixex7i,,,,,"103.186.255.146 - - [14/Dec/2025:13:22:09 +0000] ""GET /api/categories?admin=true HTTP/1.1"" 200 - ""https://fefa-frontend.vercel.app/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36""",prj_v0LSSTn9h0d3KtqmKoFHCXIhqfwp,,,,,
2025-12-14 13:22:08,1765718528761,fefa-backend.vercel.app/api/categories,GET,admin=true,304,vwrds-1765718528761-a32e71270a15,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,BYPASS,serverless,/api,fefa-backend.vercel.app,fefa-backend-dnylkb1ag-fefas-projects.vercel.app,dpl_6J9H4M776sSLfXDuBEWD9qixex7i,199,iad1,304,2048,,prj_v0LSSTn9h0d3KtqmKoFHCXIhqfwp,,,01KCEGD4TZYKAZ0HS7S424ERP1,3JQDDYNXqWXu,1
2025-12-14 13:22:08,1765718528761,fefa-backend.vercel.app/api/categories,GET,admin=true,304,vwrds-1765718528761-a32e71270a15,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,BYPASS,static,/api,fefa-backend.vercel.app,fefa-backend-dnylkb1ag-fefas-projects.vercel.app,dpl_6J9H4M776sSLfXDuBEWD9qixex7i,402,bom1,,,,prj_v0LSSTn9h0d3KtqmKoFHCXIhqfwp,,,,,
2025-12-14 13:22:08,1765718528929,fefa-backend.vercel.app/api/products,GET,admin=true,304,5hvjd-1765718528761-7ee8ef5c4fbf,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,BYPASS,serverless,/api,fefa-backend.vercel.app,fefa-backend-dnylkb1ag-fefas-projects.vercel.app,dpl_6J9H4M776sSLfXDuBEWD9qixex7i,,,,,[Vercel] Function invoked: GET /api/products?admin=true,prj_v0LSSTn9h0d3KtqmKoFHCXIhqfwp,,,,,
2025-12-14 13:22:08,1765718528929,fefa-backend.vercel.app/api/products,GET,admin=true,304,5hvjd-1765718528761-7ee8ef5c4fbf,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,BYPASS,serverless,/api,fefa-backend.vercel.app,fefa-backend-dnylkb1ag-fefas-projects.vercel.app,dpl_6J9H4M776sSLfXDuBEWD9qixex7i,,,,,[Vercel] Raw request URL: /api/products?admin=true,prj_v0LSSTn9h0d3KtqmKoFHCXIhqfwp,,,,,
2025-12-14 13:22:08,1765718528929,fefa-backend.vercel.app/api/products,GET,admin=true,304,5hvjd-1765718528761-7ee8ef5c4fbf,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,BYPASS,serverless,/api,fefa-backend.vercel.app,fefa-backend-dnylkb1ag-fefas-projects.vercel.app,dpl_6J9H4M776sSLfXDuBEWD9qixex7i,,,,,[Vercel] Final URL for Express: /api/products?admin=true,prj_v0LSSTn9h0d3KtqmKoFHCXIhqfwp,,,,,
2025-12-14 13:22:08,1765718528929,fefa-backend.vercel.app/api/products,GET,admin=true,304,5hvjd-1765718528761-7ee8ef5c4fbf,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,BYPASS,serverless,/api,fefa-backend.vercel.app,fefa-backend-dnylkb1ag-fefas-projects.vercel.app,dpl_6J9H4M776sSLfXDuBEWD9qixex7i,,,,,"[Vercel] Express app type: function, is function: true",prj_v0LSSTn9h0d3KtqmKoFHCXIhqfwp,,,,,
2025-12-14 13:22:08,1765718528929,fefa-backend.vercel.app/api/products,GET,admin=true,304,5hvjd-1765718528761-7ee8ef5c4fbf,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,BYPASS,serverless,/api,fefa-backend.vercel.app,fefa-backend-dnylkb1ag-fefas-projects.vercel.app,dpl_6J9H4M776sSLfXDuBEWD9qixex7i,,,,,"⚠️ Redis is disabled, using fallback mode",prj_v0LSSTn9h0d3KtqmKoFHCXIhqfwp,,,,,
2025-12-14 13:22:09,1765718529503,fefa-backend.vercel.app/api/products,GET,admin=true,304,5hvjd-1765718528761-7ee8ef5c4fbf,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,BYPASS,serverless,/api,fefa-backend.vercel.app,fefa-backend-dnylkb1ag-fefas-projects.vercel.app,dpl_6J9H4M776sSLfXDuBEWD9qixex7i,,,,,"103.186.255.146 - - [14/Dec/2025:13:22:09 +0000] ""GET /api/products?admin=true HTTP/1.1"" 200 - ""https://fefa-frontend.vercel.app/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36""",prj_v0LSSTn9h0d3KtqmKoFHCXIhqfwp,,,,,
2025-12-14 13:22:08,1765718528761,fefa-backend.vercel.app/api/products,GET,admin=true,304,5hvjd-1765718528761-7ee8ef5c4fbf,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,BYPASS,serverless,/api,fefa-backend.vercel.app,fefa-backend-dnylkb1ag-fefas-projects.vercel.app,dpl_6J9H4M776sSLfXDuBEWD9qixex7i,633,iad1,360,2048,,prj_v0LSSTn9h0d3KtqmKoFHCXIhqfwp,,,01KCEGD4V17VMX0XQ16JA9QYBC,z5DF5GC8FuX7,1
2025-12-14 13:22:08,1765718528761,fefa-backend.vercel.app/api/products,GET,admin=true,304,5hvjd-1765718528761-7ee8ef5c4fbf,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,BYPASS,static,/api,fefa-backend.vercel.app,fefa-backend-dnylkb1ag-fefas-projects.vercel.app,dpl_6J9H4M776sSLfXDuBEWD9qixex7i,878,bom1,,,,prj_v0LSSTn9h0d3KtqmKoFHCXIhqfwp,,,,,
2025-12-14 13:21:54,1765718514154,fefa-backend.vercel.app/api/orders,GET,limit=4&sortBy=createdAt&sortOrder=desc,304,wxtlf-1765718513997-e398cabc45b9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,BYPASS,serverless,/api,fefa-backend.vercel.app,fefa-backend.vercel.app,dpl_6J9H4M776sSLfXDuBEWD9qixex7i,,,,,[Vercel] Function invoked: GET /api/orders?limit=4&sortBy=createdAt&sortOrder=desc,prj_v0LSSTn9h0d3KtqmKoFHCXIhqfwp,,,,,
2025-12-14 13:21:54,1765718514159,fefa-backend.vercel.app/api/orders,GET,limit=4&sortBy=createdAt&sortOrder=desc,304,wxtlf-1765718513997-e398cabc45b9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,BYPASS,serverless,/api,fefa-backend.vercel.app,fefa-backend.vercel.app,dpl_6J9H4M776sSLfXDuBEWD9qixex7i,,,,,[Vercel] Raw request URL: /api/orders?limit=4&sortBy=createdAt&sortOrder=desc,prj_v0LSSTn9h0d3KtqmKoFHCXIhqfwp,,,,,
2025-12-14 13:21:54,1765718514159,fefa-backend.vercel.app/api/orders,GET,limit=4&sortBy=createdAt&sortOrder=desc,304,wxtlf-1765718513997-e398cabc45b9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,BYPASS,serverless,/api,fefa-backend.vercel.app,fefa-backend.vercel.app,dpl_6J9H4M776sSLfXDuBEWD9qixex7i,,,,,[Vercel] Final URL for Express: /api/orders?limit=4&sortBy=createdAt&sortOrder=desc,prj_v0LSSTn9h0d3KtqmKoFHCXIhqfwp,,,,,
2025-12-14 13:21:54,1765718514159,fefa-backend.vercel.app/api/orders,GET,limit=4&sortBy=createdAt&sortOrder=desc,304,wxtlf-1765718513997-e398cabc45b9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,BYPASS,serverless,/api,fefa-backend.vercel.app,fefa-backend.vercel.app,dpl_6J9H4M776sSLfXDuBEWD9qixex7i,,,,,"[Vercel] Express app type: function, is function: true",prj_v0LSSTn9h0d3KtqmKoFHCXIhqfwp,,,,,
2025-12-14 13:21:54,1765718514160,fefa-backend.vercel.app/api/orders,GET,limit=4&sortBy=createdAt&sortOrder=desc,304,wxtlf-1765718513997-e398cabc45b9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,BYPASS,serverless,/api,fefa-backend.vercel.app,fefa-backend.vercel.app,dpl_6J9H4M776sSLfXDuBEWD9qixex7i,,,,,"⚠️ Redis is disabled, using fallback mode",prj_v0LSSTn9h0d3KtqmKoFHCXIhqfwp,,,,,
2025-12-14 13:21:54,1765718514374,fefa-backend.vercel.app/api/orders,GET,limit=4&sortBy=createdAt&sortOrder=desc,304,wxtlf-1765718513997-e398cabc45b9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,BYPASS,serverless,/api,fefa-backend.vercel.app,fefa-backend.vercel.app,dpl_6J9H4M776sSLfXDuBEWD9qixex7i,,,,,MongoDB already connected,prj_v0LSSTn9h0d3KtqmKoFHCXIhqfwp,,,,,
2025-12-14 13:21:54,1765718514588,fefa-backend.vercel.app/api/orders,GET,limit=4&sortBy=createdAt&sortOrder=desc,304,wxtlf-1765718513997-e398cabc45b9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,BYPASS,serverless,/api,fefa-backend.vercel.app,fefa-backend.vercel.app,dpl_6J9H4M776sSLfXDuBEWD9qixex7i,,,,,"103.186.255.146 - - [14/Dec/2025:13:21:54 +0000] ""GET /api/orders?limit=4&sortBy=createdAt&sortOrder=desc HTTP/1.1"" 200 38 ""https://fefa-frontend.vercel.app/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36""",prj_v0LSSTn9h0d3KtqmKoFHCXIhqfwp,,,,,
2025-12-14 13:21:53,1765718513997,fefa-backend.vercel.app/api/orders,GET,limit=4&sortBy=createdAt&sortOrder=desc,304,wxtlf-1765718513997-e398cabc45b9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,BYPASS,serverless,/api,fefa-backend.vercel.app,fefa-backend.vercel.app,dpl_6J9H4M776sSLfXDuBEWD9qixex7i,483,iad1,368,2048,,prj_v0LSSTn9h0d3KtqmKoFHCXIhqfwp,,,01KCEGCPDE2ZGVCQ7FAX7NYDNY,dxpr5rYQVaH6,1
2025-12-14 13:21:53,1765718513997,fefa-backend.vercel.app/api/orders,GET,limit=4&sortBy=createdAt&sortOrder=desc,304,wxtlf-1765718513997-e398cabc45b9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,BYPASS,static,/api,fefa-backend.vercel.app,fefa-backend.vercel.app,dpl_6J9H4M776sSLfXDuBEWD9qixex7i,684,bom1,,,,prj_v0LSSTn9h0d3KtqmKoFHCXIhqfwp,,,,,
2025-12-14 13:21:54,1765718514122,fefa-backend.vercel.app/api/categories,GET,limit=1&admin=true,304,vzksp-1765718513997-15f3bb1b177f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,BYPASS,serverless,/api,fefa-backend.vercel.app,fefa-backend.vercel.app,dpl_6J9H4M776sSLfXDuBEWD9qixex7i,,,,,[Vercel] Function invoked: GET /api/categories?limit=1&admin=true,prj_v0LSSTn9h0d3KtqmKoFHCXIhqfwp,,,,,
2025-12-14 13:21:54,1765718514122,fefa-backend.vercel.app/api/categories,GET,limit=1&admin=true,304,vzksp-1765718513997-15f3bb1b177f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,BYPASS,serverless,/api,fefa-backend.vercel.app,fefa-backend.vercel.app,dpl_6J9H4M776sSLfXDuBEWD9qixex7i,,,,,[Vercel] Raw request URL: /api/categories?limit=1&admin=true,prj_v0LSSTn9h0d3KtqmKoFHCXIhqfwp,,,,,
2025-12-14 13:21:54,1765718514122,fefa-backend.vercel.app/api/categories,GET,limit=1&admin=true,304,vzksp-1765718513997-15f3bb1b177f,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,BYPASS,serverless,/api,fefa-backend.vercel.app,fefa-backend.vercel.app,dpl_6J9H4M776sSLfXDuBEWD9qixex7i,,,,,[Vercel] Final URL for Express: /api/categories?limit=1&admin=true,prj_v0LSSTn9h0d3KtqmKoFHCXIhqfwp,,,,,
